Re,alpha,CL,CD,CM
1000000,-16.5,-1.0365679330308746,0.0443042169195963,-0.09520374178593195
1000000,-16,-1.0282124276128277,0.03868988204757147,-0.09973044344065678
1000000,-15.5,-1.0063031991849596,0.03425055831413755,-0.10373263999692561
1000000,-15,-0.975357009828749,0.03064382359845758,-0.10734608250515004
1000000,-14.5,-0.940698706919499,0.027660016305602143,-0.11028535219051824
1000000,-14,-0.9068787521971498,0.02518125185075565,-0.11201679277279117
1000000,-13.5,-0.876537769393269,0.02311719623617254,-0.11216140774706194
1000000,-13,-0.8497317661089909,0.021378577402358875,-0.11078511941255127
1000000,-12.5,-0.8245219425803378,0.019888398398300904,-0.10834089731923788
1000000,-12,-0.7983582647177307,0.018596171629589212,-0.10540331230248924
1000000,-11.5,-0.769181005360642,0.017472763069568114,-0.10246062600202913
1000000,-11,-0.7359325152528227,0.01649702629038924,-0.099824192375185
1000000,-10.5,-0.6985727595491714,0.015649072915455243,-0.09762020793348786
1000000,-10,-0.6577268804899357,0.014910290883310258,-0.0958402871060719
1000000,-9.5,-0.6142230827159835,0.014263566815282102,-0.0944073294026791
1000000,-9,-0.5687612554232803,0.013692853684036324,-0.09322570896508281
1000000,-8.5,-0.5217919394451742,0.013182973211442803,-0.09221940160722854
1000000,-8,-0.4735795229787619,0.012717446565101728,-0.09134610302100979
1000000,-7.5,-0.4243462920862535,0.012281098777492259,-0.09059027609802542
1000000,-7,-0.37433582174824465,0.011861449134949279,-0.08994922759856937
1000000,-6.5,-0.32371311466183916,0.011452714197248652,-0.08942336519386648
1000000,-6,-0.27242620928389044,0.011064280179417695,-0.08901485882270559
1000000,-5.5,-0.22029431037456604,0.01071448954125707,-0.08872204405718434
1000000,-5,-0.16726191033644205,0.010413507460580673,-0.08853121344689988
1000000,-4.5,-0.11346988123263148,0.010157733901098582,-0.08841831469381817
1000000,-4,-0.0591280656529489,0.00993638260451922,-0.08835693310262518
1000000,-3.5,-0.004417566965676856,0.009738522638390453,-0.08832500060583916
1000000,-3,0.05049495262407652,0.009556381398247792,-0.08831054024549877
1000000,-2.5,0.10544310154231062,0.009387416898829614,-0.08831960835286932
1000000,-2,0.16031772644489342,0.009237135494908845,-0.08840045192849652
1000000,-1.5,0.21505696923440115,0.00910988706804298,-0.08859135302896592
1000000,-1,0.26956872897133116,0.008987269094431465,-0.08877248436136954
1000000,-0.5,0.32370538625870976,0.008834270194163446,-0.08876740697555828
1000000,0,0.37740538204259333,0.008649870766606817,-0.08853400853268735
1000000,0.5,0.4308780673587318,0.00851647441609306,-0.08818961203721906
1000000,1,0.4844465407486212,0.008518295444555141,-0.0879002428431748
1000000,1.5,0.5381267546460886,0.00864260520406167,-0.08763994258850875
1000000,2,0.5916349712599213,0.008849365943861978,-0.0872821992407687
1000000,2.5,0.6445168737114635,0.009119725807224524,-0.08672452599812386
1000000,3,0.6961900970856073,0.009450459954911224,-0.08591282600397525
1000000,3.5,0.7459531489054729,0.009845678193003294,-0.08482607253189636
1000000,4,0.7930414360369729,0.01032431656093506,-0.08342160552076829
1000000,4.5,0.8369449538625922,0.010925873521425775,-0.08159995841673302
1000000,5,0.878210013368601,0.011647086998872411,-0.07934472549507343
1000000,5.5,0.9183689950287655,0.012387963966143934,-0.07687874288035473
1000000,6,0.9583830978274781,0.013070731917079146,-0.07437895783691738
1000000,6.5,0.9981115657990036,0.013707271667998493,-0.0718739806429945
1000000,7,1.0370669581577014,0.014340215878968587,-0.0693410372650343
1000000,7.5,1.07486579641777,0.015005227501842298,-0.0667409005215337
1000000,8,1.111290460718739,0.015727654966740903,-0.06404759186929979
1000000,8.5,1.1462853188902948,0.016525671824835768,-0.06126735566246313
1000000,9,1.1799243083707434,0.01741470301286449,-0.05843661193914377
1000000,9.5,1.2123209473173162,0.018414233053946467,-0.055606834148086384
1000000,10,1.2434976272108917,0.01955067713879649,-0.05282718558343788
1000000,10.5,1.273303521549737,0.020855443032192205,-0.050128971832448264
1000000,11,1.301444254803164,0.022360656106440713,-0.04751824585840818
1000000,11.5,1.327574577642515,0.024092466390701776,-0.044981036735848495
1000000,12,1.3513870265255865,0.026071336746696344,-0.042498159147694635
1000000,12.5,1.372679987049397,0.028321848850847667,-0.0400729567841303
1000000,13,1.3914026599904337,0.030882819299556885,-0.03775825144182632
1000000,13.5,1.4076491563322222,0.03380651037578645,-0.035649866878574216
1000000,14,1.4215701834819758,0.03714234825475678,-0.033838700003643134
1000000,14.5,1.43323571468284,0.04091643114769071,-0.03236361741147606
1000000,15,1.442555953512935,0.0451274497221254,-0.031219759941427984
1000000,15.5,1.4493416551978027,0.04976378638619327,-0.030416041542585315
1000000,16,1.453464931457331,0.05482600260133441,-0.030009532555495613
1000000,16.5,1.4550071308805235,0.06034114680971862,-0.03006710373647062
1000000,17,1.4543488007284917,0.06635152837144687,-0.03060552791440923
1000000,17.5,1.4521755667060925,0.0728654216239709,-0.03159351210810877
1000000,18,1.4492791802400469,0.07981285760697715,-0.033003652568797656
1000000,18.5,1.4461969133755421,0.08704693416227921,-0.03485050576259106
1000000,19,1.4429708534519352,0.0943588749571553,-0.03719215778273976
1000000,19.5,1.4391733645234623,0.10151602771103742,-0.04012017192416114
1000000,20,1.4340537506226065,0.10848256148460042,-0.04377653057436393
1000000,20.5,1.426754146862312,0.11569653353149488,-0.04833822179962514
1000000,21,1.4168288733963035,0.12366328641184697,-0.05385141956281058
1000000,21.5,1.4046843053586682,0.13236337849672927,-0.06014662252483447
1000000,22,1.391349936826002,0.14154838030125363,-0.0670072797974567
1000000,22.5,1.3779875794083143,0.1510713452705763,-0.07429073600086811
1000000,23,1.365565895073645,0.16084552757954887,-0.08192443364441714
1000000,23.5,1.3547274108774678,0.1707985485943685,-0.08987652706696775
1000000,24,1.3457000169445819,0.18091140945418718,-0.09812022987379626
1000000,24.5,1.3381019702975716,0.19130159244630718,-0.10658679699648765
1000000,25,1.3306810974720122,0.20231544137277777,-0.1151097494809926
1000000,-20,-0.7229742914132855,0.1539462211533163,-0.030321305197579362
1000000,-19.5,-0.7548975894937033,0.13868058560557378,-0.03754418501584894
1000000,-19,-0.7880445351882451,0.1247386488291263,-0.04465094601953386
1000000,-18.5,-0.8596580797927955,0.10714843681251747,-0.056629391828391745
1000000,-18,-0.9573090165894032,0.08617812057285736,-0.06792136336865871
1000000,-17.5,-1.0072517593493167,0.067320167505045,-0.07562456270767531
1000000,-17,-1.0375655640295995,0.055804647562331874,-0.08022454262650916
1000000,-16.5,-1.0592961229255464,0.04797092349351823,-0.08335196469781833
1000000,-16,-1.0697469379626252,0.04183689376442282,-0.08554222484257798
1000000,-15.5,-1.0668334740688563,0.03695977854560054,-0.08705522229364795
1000000,-15,-1.0518530073991725,0.032963167652546914,-0.08840951117201479
1000000,-14.5,-1.027529536182368,0.029576930281479504,-0.08997281112655528
1000000,-14,-0.9962936755088836,0.026648258275075304,-0.09182734281811018
1000000,-13.5,-0.9599121146416956,0.024092378108032213,-0.0938747424319344
1000000,-13,-0.9195584313064855,0.021858608919977564,-0.09596070780817179
1000000,-12.5,-0.8759188822767542,0.0199168537353796,-0.09794707401626918
1000000,-12,-0.8295748318067824,0.018251955636377812,-0.09968894693334186
1000000,-11.5,-0.7816609812706583,0.016855162482345757,-0.10094373157133661
1000000,-11,-0.7339744491507114,0.01571053686387249,-0.1013867513251002
1000000,-10.5,-0.6878792382540274,0.014782514239843694,-0.1008609621613407
1000000,-10,-0.6432260735799571,0.014016610427935285,-0.09958744047231395
1000000,-9.5,-0.5988382911561321,0.013355002429033775,-0.09800546013579117
1000000,-9,-0.5537159381795516,0.012752593698498495,-0.09646648876187691
1000000,-8.5,-0.5074803025661699,0.01218129447906594,-0.09513405276017566
1000000,-8,-0.4601219026074151,0.011627134747478394,-0.09404578060270133
1000000,-7.5,-0.4116793711302587,0.01109631255802312,-0.09318838485811827
1000000,-7,-0.36212843653190685,0.010609651090834001,-0.09253339662191239
1000000,-6.5,-0.311485896540998,0.010182878652272572,-0.09204233946111161
1000000,-6,-0.25990230519203783,0.009816947630987874,-0.09167108248375037
1000000,-5.5,-0.20759690313573934,0.009500456535380817,-0.09137907147034943
1000000,-5,-0.15475666771955235,0.009215026288012748,-0.09113595306447565
1000000,-4.5,-0.10153927012183292,0.008939408157953651,-0.09092295394263933
1000000,-4,-0.04810576504568889,0.008656055235732495,-0.09075272002658732
1000000,-3.5,0.005442948534677111,0.008361238913405756,-0.09075238761405073
1000000,-3,0.05893944708747356,0.008029005271045352,-0.09089938666555933
1000000,-2.5,0.11204581273162853,0.007591474801240096,-0.09079874826695675
1000000,-2,0.16513661592708528,0.007125284496513728,-0.09039051776160804
1000000,-1.5,0.21937264749458169,0.006866286573114206,-0.09024467485770835
1000000,-1,0.27508968777422654,0.006813634906100483,-0.09040864272798765
1000000,-0.5,0.3316623572910507,0.006857308204583562,-0.0906299380768874
1000000,0,0.38843965236359906,0.006946052006911029,-0.09080584551356484
1000000,0.5,0.44504645095565853,0.00706302243704183,-0.09091595044927084
1000000,1,0.5012841606416019,0.007200473347352712,-0.09096036491651456
1000000,1.5,0.5570134285670656,0.0073543822071656904,-0.09093796123069821
1000000,2,0.612093416408354,0.007525130341906811,-0.0908392998085132
1000000,2.5,0.6663683055364662,0.007718833491449997,-0.09064587917293157
1000000,3,0.7196850206541074,0.007947027964370308,-0.09033250805474763
1000000,3.5,0.7719002218066268,0.008223573708323906,-0.08986391093074259
1000000,4,0.822801830909739,0.008563090584600941,-0.08916537695519702
1000000,4.5,0.8719161119828387,0.008985000918713851,-0.08807376570159471
1000000,5,0.9183195024605505,0.009510545080858522,-0.08637493726053078
1000000,5.5,0.9607028303085279,0.010154755596286013,-0.08400344399696091
1000000,6,0.9981222771457834,0.01096061958170993,-0.08107714140629674
1000000,6.5,1.0317076020022,0.011947714123145789,-0.07772043209075334
1000000,7,1.0645680335374736,0.012961996821576897,-0.07421284744553461
1000000,7.5,1.098279862882394,0.013871992962304442,-0.07082423624808107
1000000,8,1.1324233309388472,0.01470582130450277,-0.06755245500544287
1000000,8.5,1.1662392949517582,0.015531350253713366,-0.0643357136895009
1000000,9,1.199289019667186,0.01639815818696251,-0.06113879943690376
1000000,9.5,1.23139571475105,0.01734390964056061,-0.05795847378351513
1000000,10,1.262469418660002,0.018398602234175,-0.054818888130119314
1000000,10.5,1.2924109723920243,0.019584299287444554,-0.05175957553058803
1000000,11,1.3211355359440602,0.02091307444648122,-0.04883270155292096
1000000,11.5,1.3485962147755932,0.02238838201009659,-0.046089563417051976
1000000,12,1.3746834329729984,0.02402428584299096,-0.04353560311646161
1000000,12.5,1.3991700802917193,0.02586003119221188,-0.041131682738389574
1000000,13,1.4218325072510953,0.02794746768315991,-0.03886540895361305
1000000,13.5,1.4425260566029194,0.030338687809609452,-0.03678413524083968
1000000,14,1.4611554078320097,0.03308630223832555,-0.034964749184465856
1000000,14.5,1.4776312242215823,0.0362379601669298,-0.033465863532578036
1000000,15,1.4918275689719445,0.039820709547418065,-0.032290949606735043
1000000,15.5,1.5035617594203508,0.043832675518285576,-0.03139145075381358
1000000,16,1.512630576022187,0.048257060395063694,-0.030716554438895934
1000000,16.5,1.518888826721156,0.05308991534207012,-0.03026965727677553
1000000,17,1.522331000698019,0.0583575609276204,-0.030126185671472357
1000000,17.5,1.5231447914022713,0.06410880025326035,-0.03040535305461321
1000000,18,1.521699218276125,0.0703888882734854,-0.031222141265717703
1000000,18.5,1.5184284853285404,0.07721712275593358,-0.032653435922651526
1000000,19,1.5136428195763036,0.08457915328218805,-0.03473325334572589
1000000,19.5,1.5074125469298627,0.09240163175857714,-0.037459774451719344
1000000,20,1.4996451121043517,0.10046954884541452,-0.0407991089379995
1000000,20.5,1.4901806046245043,0.10847159528813621,-0.044740848799137097
1000000,21,1.4786062453503073,0.11655178246101587,-0.04943167303366706
1000000,21.5,1.4643490061074145,0.12535820681545834,-0.05505876659867213
1000000,22,1.4474715218390457,0.13485982773697827,-0.06152164284254705
1000000,22.5,1.4289398995197589,0.1446569869800468,-0.0686191916309775
1000000,23,1.4104477116969436,0.15464558354507038,-0.07627958050418862
1000000,23.5,1.3940002118428931,0.16470793779889867,-0.0844855687241571
1000000,24,1.38097050439431,0.1746610062800245,-0.09319178583410732
1000000,24.5,1.370996276118472,0.18458180095958523,-0.1022730602607413
1000000,25,1.3615164321530135,0.19508372826734763,-0.11145791884079204
1000000,-20,-0.6802411169684004,0.1624984854106247,-0.027777373483074984
1000000,-19.5,-0.708489335134747,0.14699912968637846,-0.03619450954133446
1000000,-19,-0.7349682144319974,0.13258903111060932,-0.04327314340940385
1000000,-18.5,-0.759105243575716,0.11901053056620424,-0.05025064550094183
1000000,-18,-0.7939094947619659,0.10469646817200336,-0.059164883095614185
1000000,-17.5,-0.8462688099460531,0.08966978515135113,-0.0667417121977362
1000000,-17,-0.888052664773632,0.0762851805834317,-0.07166169286399801
1000000,-16.5,-0.9214743200021308,0.06450513673132131,-0.07516809309368455
1000000,-16,-0.9515277932581805,0.055085033432871404,-0.07760123656965263
1000000,-15.5,-0.9760324281078656,0.04752678685076442,-0.07937591348588426
1000000,-15,-0.9906397285705114,0.041458230868128686,-0.08057198777659129
1000000,-14.5,-0.9927104288333997,0.03655931345981523,-0.08138448226028897
1000000,-14,-0.9827256456890031,0.032478577286777034,-0.08225194601620996
1000000,-13.5,-0.9630266302086419,0.028969197914730845,-0.08343717932034328
1000000,-13,-0.9362628046371596,0.025907886431641144,-0.08484347763152723
1000000,-12.5,-0.9044014039332013,0.023232780863516305,-0.08623250871820048
1000000,-12,-0.8680225832940667,0.02090196298012933,-0.08753279925659616
1000000,-11.5,-0.8263383062648212,0.018881619816899214,-0.08894638308189062
1000000,-11,-0.7782962450605254,0.01714020733473152,-0.0907730042249398
1000000,-10.5,-0.7240457724846164,0.015645464015241663,-0.0931154588103802
1000000,-10,-0.6657061257091179,0.014368009919475844,-0.09568947485869633
1000000,-9.5,-0.606945234830456,0.013284949243319931,-0.09786424938425729
1000000,-9,-0.5512013240417338,0.012377723129160183,-0.09901052024404412
1000000,-8.5,-0.4994961375662932,0.011623995404439083,-0.09897648504723683
1000000,-8,-0.4502467904537765,0.010992190433929419,-0.09815887753223487
1000000,-7.5,-0.4012949196458648,0.010451419702161471,-0.09709848336654656
1000000,-7,-0.3514751229409971,0.00997664029107632,-0.09613633371256752
1000000,-6.5,-0.3006099128688047,0.009543614720031382,-0.0953818809881129
1000000,-6,-0.2489314597871946,0.009125946544715349,-0.09482701756665488
1000000,-5.5,-0.1966731859036149,0.0087003918366093,-0.09443410961243082
1000000,-5,-0.14376009520815317,0.008268495343132388,-0.09420280725810025
1000000,-4.5,-0.09064997016756027,0.007810738661028035,-0.09421783899757266
1000000,-4,-0.03933408840071244,0.007183818262834659,-0.0939555335145817
1000000,-3.5,0.011040063297478434,0.006520442598805962,-0.09307689209347121
1000000,-3,0.06348087914701733,0.006222957738545058,-0.09277377493119414
1000000,-2.5,0.11820451436248816,0.006182082538496038,-0.09292021457058072
1000000,-2,0.17393066348364594,0.006221996091183323,-0.0930807295605984
1000000,-1.5,0.22994275262307237,0.006293899874799269,-0.09316419799296857
1000000,-1,0.28603552981414176,0.006381103520173665,-0.09318588499673991
1000000,-0.5,0.3421653617423369,0.006473844843565361,-0.09317450052174944
1000000,0,0.39830594675091996,0.006567536855468508,-0.0931476297689784
1000000,0.5,0.45440098059966727,0.006661559091328106,-0.09310944226554622
1000000,1,0.5103549434372256,0.00675858968464474,-0.09305422129046521
1000000,1.5,0.5660416779454849,0.006864116095202046,-0.09296978757006887
1000000,2,0.6213252395310911,0.006985219824222989,-0.09284049091059698
1000000,2.5,0.6760841911725588,0.007128457537472374,-0.09264991448857468
1000000,3,0.7302189827354302,0.007297617105990631,-0.09238179149323728
1000000,3.5,0.783625027660761,0.007492940775069603,-0.09201768396783373
1000000,4,0.8361445188148249,0.0077136340870726395,-0.0915329350044746
1000000,4.5,0.8875468531192507,0.007964603282636101,-0.09089557169852173
1000000,5,0.937586215587285,0.008263737778315636,-0.09006907716779587
1000000,5.5,0.986079693200437,0.008637333056579329,-0.08900358626641741
1000000,6,1.0327453168946372,0.009106468506087158,-0.0875759782525768
1000000,6.5,1.0766570069988382,0.009691199324693528,-0.08549787382751366
1000000,7,1.1158754634379964,0.010410885566904032,-0.08243593841062678
1000000,7.5,1.148161285487938,0.011304456451088941,-0.07834103460788325
1000000,8,1.173267490162802,0.01248595250169185,-0.07344812587707135
1000000,8.5,1.1954125868848817,0.01387098579432643,-0.06832194430758921
1000000,9,1.2193995334228238,0.015166171500291547,-0.06360502928028584
1000000,9.5,1.2460310903053597,0.01631379452852076,-0.05941151916459692
1000000,10,1.2740018111869524,0.017439062254631685,-0.05561799050230256
1000000,10.5,1.3021069748880563,0.01866359572008247,-0.05215480742152519
1000000,11,1.3296263689819385,0.0200600565000179,-0.049021527229742026
1000000,11.5,1.3561379879302038,0.021665604434742514,-0.04622140191088278
1000000,12,1.3813831315380272,0.023499130567660693,-0.04372567205641754
1000000,12.5,1.405157941741959,0.02557234089958752,-0.04147714848457048
1000000,13,1.427249300044347,0.027899812624572896,-0.03941905786487473
1000000,13.5,1.4474604349180709,0.030507832310056646,-0.037530058078916
1000000,14,1.465656721530618,0.03343489606392707,-0.035831825977882384
1000000,14.5,1.4817589410436198,0.03671950176813816,-0.03435863348924175
1000000,15,1.4956980113097544,0.04038185875185329,-0.03311847741329423
1000000,15.5,1.5073909271402957,0.044414884284087325,-0.032085794900198424
1000000,16,1.5167669180469059,0.04879415920955654,-0.031233267519666895
1000000,16.5,1.5238165553081333,0.053499201573578965,-0.030571275520422304
1000000,17,1.5286188242940448,0.05852967908095582,-0.03016320468746259
1000000,17.5,1.531323773252647,0.06390908138729302,-0.03011362528038591
1000000,18,1.5320951573032846,0.06968125336012375,-0.03054477320425513
1000000,18.5,1.5310369541827291,0.07590845361350286,-0.031573511984198215
1000000,19,1.528146752138469,0.08267275200724881,-0.033290668915316055
1000000,19.5,1.523347635946767,0.0900709824794331,-0.035739798283059815
1000000,20,1.5166206652525747,0.09818047331967235,-0.03889518094876031
1000000,20.5,1.508182817145797,0.10696270250844798,-0.04264779386060284
1000000,21,1.498545713702829,0.11612535192435265,-0.04683133137423666
1000000,21.5,1.4882431903520992,0.12521587393122255,-0.051340399985085085
1000000,22,1.4773539960137465,0.13421033159237733,-0.05626841823100917
1000000,22.5,1.4655443927519118,0.14356419675085105,-0.061772405762417514
1000000,23,1.4526213501179481,0.1532891428786524,-0.06779971394542406
1000000,23.5,1.4385921203126055,0.16311924051453056,-0.07419286975275685
1000000,24,1.4234846369026954,0.17311150044067325,-0.08088421526687867
1000000,24.5,1.4074234030327308,0.1834703111776445,-0.08788755640544801
1000000,25,1.390903832506633,0.19424926039497026,-0.09523980545258837
1500000,-20,-0.7929749937357677,0.13525535482455514,-0.0362348772809216
1500000,-19.5,-0.8564297600684044,0.11773642039714191,-0.05022695580057236
1500000,-19,-0.990500445309507,0.0925232272804624,-0.06760879125889468
1500000,-18.5,-1.0581143715384744,0.06960041566135824,-0.07985836678650939
1500000,-18,-1.0805795436479082,0.05601213706188567,-0.08766538662432627
1500000,-17.5,-1.0917017759156187,0.04798961629232049,-0.09364431742410519
1500000,-17,-1.0918005905001082,0.041607656191334434,-0.09893332381069982
1500000,-16.5,-1.0781225306358837,0.03654525744076724,-0.10344830124152661
1500000,-16,-1.0528435106166047,0.032486687208362244,-0.10738064093140962
1500000,-15.5,-1.0209941061787362,0.02915443648872513,-0.1107213691960514
1500000,-15,-0.9877251487988387,0.02638650938902945,-0.11309744212690408
1500000,-14.5,-0.9566613948033307,0.0240792685881714,-0.11408374778270979
1500000,-14,-0.9290429155383089,0.02214051474655022,-0.11355651678023605
1500000,-13.5,-0.9039376265744776,0.0204860246504994,-0.1117675955678642
1500000,-13,-0.8793563401766085,0.01905522266708332,-0.10915814836577957
1500000,-12.5,-0.8532459660844888,0.017813154678146995,-0.10617891582129053
1500000,-12,-0.8239967970470143,0.016737269335612485,-0.10321489121861527
1500000,-11.5,-0.7907408942039456,0.015805970393763122,-0.10053743794552465
1500000,-11,-0.7534402413486218,0.014996244899554622,-0.09827274011447694
1500000,-10.5,-0.7126516379660404,0.014286657165871493,-0.09642592666589272
1500000,-10,-0.6691437664116054,0.01366029314272555,-0.0949417934206471
1500000,-9.5,-0.6236108201018717,0.0131041612904309,-0.09374855171737125
1500000,-9,-0.5765415347291157,0.012606698985068618,-0.09277232843533473
1500000,-8.5,-0.5282024360977132,0.01215726208595255,-0.09195335054663419
1500000,-8,-0.47871435635595866,0.011744569798808216,-0.09125674655339273
1500000,-7.5,-0.42818412445969256,0.011359620974099857,-0.09066849025559569
1500000,-7,-0.376802273654644,0.010994646456957113,-0.09018416521141343
1500000,-6.5,-0.32483456628120516,0.010639618168851542,-0.08979794421706438
1500000,-6,-0.27245726300103756,0.010292031165935772,-0.08950456507215401
1500000,-5.5,-0.21959029381230483,0.009966477928850786,-0.0893036496417666
1500000,-5,-0.16604196430770146,0.00968287940881915,-0.08919190605417911
1500000,-4.5,-0.11178757386972647,0.0094478904857101,-0.08915458260529929
1500000,-4,-0.05698160665007187,0.009253733608263133,-0.08916976244665735
1500000,-3.5,-0.0018096628977538332,0.009087600285629572,-0.08921596127610722
1500000,-3,0.05357062515564475,0.00893860372630224,-0.08927646183179411
1500000,-2.5,0.10899914774853978,0.008800532096172773,-0.08934305935741978
1500000,-2,0.16434474849549235,0.00867425090234481,-0.08942604835877324
1500000,-1.5,0.2195692639124091,0.008569124162468893,-0.08958058537534877
1500000,-1,0.2746647593830998,0.008490355246138188,-0.08983857420848085
1500000,-0.5,0.32958314489900015,0.008420587606163989,-0.09008053039055419
1500000,0,0.3842286652908658,0.008328842333723515,-0.09014839586299146
1500000,0.5,0.43851291675642656,0.008211842702179931,-0.08999664608307492
1500000,1,0.49248475002492176,0.008135056883054388,-0.08969200972283403
1500000,1.5,0.5462993410118361,0.008175276047984549,-0.08934568558402795
1500000,2,0.5998360996981741,0.00833339872843852,-0.0889379641508815
1500000,2.5,0.6526382336486102,0.008579846793213925,-0.08838933598920376
1500000,3,0.7040595180944189,0.008900249785338713,-0.0876417671568488
1500000,3.5,0.7533751068728216,0.009304774802118346,-0.08661698164855637
1500000,4,0.8000373046876575,0.009825234571935484,-0.08519293756667023
1500000,4.5,0.8443847393244659,0.01045696526544638,-0.08335515370885563
1500000,5,0.8877348728795231,0.011106597724109723,-0.08132084877133448
1500000,5.5,0.9309627311389113,0.011697156331345337,-0.07923867391302403
1500000,6,0.973853418503722,0.012236062883449632,-0.07711953504864234
1500000,6.5,1.0158522956145086,0.012762380486607102,-0.07493150289622469
1500000,7,1.0565199377095909,0.013309357307499077,-0.07262209858725327
1500000,7.5,1.0955791430886093,0.01389986557635325,-0.07014395575936391
1500000,8,1.1329330571404173,0.014548405276946424,-0.06748030593520235
1500000,8.5,1.1686702461376386,0.015264058580314018,-0.06465464434283781
1500000,9,1.202986179245029,0.016058078019962948,-0.06172205019738827
1500000,9.5,1.2360243523890233,0.016952268069002047,-0.05874815162807821
1500000,10,1.2677473170844062,0.017977909085500798,-0.05578955806871483
1500000,10.5,1.2979479544968313,0.01916964313025525,-0.052884071602331696
1500000,11,1.3263566649716494,0.02055836096719791,-0.05005228725451578
1500000,11.5,1.3527266026786202,0.022165015686355104,-0.04729885324566236
1500000,12,1.3768667299090813,0.024002244704176324,-0.04461255259668282
1500000,12.5,1.39865772884035,0.026082941649954932,-0.041984870091521555
1500000,13,1.4180764240562151,0.028431049062691297,-0.03944212689961846
1500000,13.5,1.4352119542811221,0.03108719037161668,-0.037059489198801254
1500000,14,1.4502305766568568,0.03410103753797117,-0.034933928216339324
1500000,14.5,1.4632770520641694,0.03751243327817184,-0.033132661347468374
1500000,15,1.4743700011228702,0.0413381514108214,-0.03166710073414395
1500000,15.5,1.4833730247229866,0.04557944624239367,-0.030520769640589883
1500000,16,1.4900729369362877,0.05024127201514545,-0.029700838650145292
1500000,16.5,1.4943331974656164,0.05533881519374407,-0.029262825599509323
1500000,17,1.4962397197111037,0.06088777319469331,-0.029287029272106697
1500000,17.5,1.4961421396516612,0.06689950492351188,-0.029824609701597827
1500000,18,1.4945798611148404,0.07337858773737982,-0.03087073795025023
1500000,18.5,1.4921287320272114,0.0802979182569869,-0.03240089312718816
1500000,19,1.4891784537949209,0.08755869275246862,-0.03441883860186776
1500000,19.5,1.4857629907118413,0.09494610426193786,-0.036959737878681155
1500000,20,1.4815551781472853,0.10214109407321414,-0.04007939262905337
1500000,20.5,1.4758870760779819,0.10902987718174743,-0.04389862646735973
1500000,21,1.467835072397563,0.11611357019248454,-0.048608615594848664
1500000,21.5,1.4567873847575583,0.1239708244192744,-0.05426758750403938
1500000,22,1.4429784842986448,0.13258791465768582,-0.060725752342309064
1500000,22.5,1.4273535327686813,0.1417633502894941,-0.06783103426286823
1500000,23,1.411251536956684,0.15137920007041503,-0.07551527457180142
1500000,23.5,1.3960930608267208,0.16130235644216,-0.08373583414090732
1500000,24,1.3829289414862587,0.171392869960588,-0.09240081226843244
1500000,24.5,1.3719300125008076,0.18164036672125577,-0.10131364840544445
1500000,25,1.362264035225754,0.19225176345561734,-0.11017722516181941
1500000,-20,-0.8022561004717704,0.13750615056106766,-0.03470575857558264
1500000,-19.5,-0.8485506848479534,0.12267260734779992,-0.04497602370285201
1500000,-19,-0.9692108272093647,0.09925828211693695,-0.06078957916773366
1500000,-18.5,-1.0623092617685588,0.07522369164682584,-0.0724329486783648
1500000,-18,-1.1023624195025994,0.05917976456477404,-0.07923367977513228
1500000,-17.5,-1.126541779925655,0.05038263255492525,-0.08315727465805721
1500000,-17,-1.1407914303344504,0.043793205560427886,-0.08590341535817879
1500000,-16.5,-1.1426537731260713,0.038546916096829364,-0.08773843269337946
1500000,-16,-1.1320393352375244,0.034277407097895576,-0.0891374273369891
1500000,-15.5,-1.1111378002625742,0.03068157091188736,-0.09061189660090246
1500000,-15,-1.0823978273706139,0.02757888486410429,-0.0924039051795294
1500000,-14.5,-1.0476901774087048,0.024872962689907886,-0.09451789105756872
1500000,-14,-1.008404741032451,0.022507248669537794,-0.09682395020641853
1500000,-13.5,-0.965663366183908,0.020445221139846953,-0.09912472493236922
1500000,-13,-0.9205050067702129,0.01866584449177725,-0.10117726253869541
1500000,-12.5,-0.8741695491882691,0.017159514896156844,-0.10268027424488746
1500000,-12,-0.8282234910844672,0.015916207940375692,-0.10329972982011659
1500000,-11.5,-0.7839109311958332,0.014909292264637868,-0.10284698430585525
1500000,-11,-0.7411131566802169,0.014088767925333185,-0.10150186299250132
1500000,-10.5,-0.6984676725361743,0.01339491988856504,-0.09974356828332295
1500000,-10,-0.6546363690553778,0.012780446305795654,-0.09802378464135611
1500000,-9.5,-0.609090384093301,0.01221891743062293,-0.09656547969252706
1500000,-9,-0.5619536354295906,0.011697821122834467,-0.09539368374642125
1500000,-8.5,-0.5135958000311457,0.01120808114929921,-0.09445233849818852
1500000,-8,-0.4644037292392843,0.010736762736405085,-0.09367996776075795
1500000,-7.5,-0.4146565574997164,0.01027836925784492,-0.09303701961458484
1500000,-7,-0.3643834995311718,0.009844680431184668,-0.09251007353454348
1500000,-6.5,-0.31339233487371687,0.009454666847669851,-0.09209595741141256
1500000,-6,-0.26152083234550183,0.0091189673212305,-0.09178543784027722
1500000,-5.5,-0.20878481666576135,0.00883339365882514,-0.09156032750536203
1500000,-5,-0.1553067339174975,0.008583011093090525,-0.09140025978534506
1500000,-4.5,-0.10122970832170777,0.00834826843955993,-0.09128768912025263
1500000,-4,-0.04673072407159714,0.008109721692956559,-0.0912086015490329
1500000,-3.5,0.008014958290607152,0.00785697276582084,-0.09118700022809478
